York 2W,2020-07-22 13:00:00 CDT,80°F,69°F,70%,77°F,396W/m^2,4MPH,SE,1015mb,83°F,,0.00"
Ainsworth 2NE,2020-07-22 14:00:00 CDT,81°F,68°F,65%,95°F,899W/m^2,10MPH,SSE,1012mb,84°F,,0.00"
Alda 3W,2020-07-22 14:00:00 CDT,80°F,71°F,74%,81°F,588W/m^2,7MPH,ESE,1015mb,84°F,,0.00"
Alliance 6NW,2020-07-22 13:00:00 MDT,83°F,63°F,51%,77°F,916W/m^2,11MPH,SE,1008mb,84°F,,0.00"
Arthur 8S,2020-07-22 13:00:00 MDT,83°F,67°F,60%,85°F,479W/m^2,10MPH,SSE,1009mb,86°F,,0.00"
Axtell 5NE,2020-07-22 14:00:00 CDT,84°F,72°F,69%,80°F,933W/m^2,7MPH,SSE,1013mb,89°F,,0.00"
Big Springs 8NE,2020-07-22 13:00:00 MDT,84°F,67°F,57%,77°F,987W/m^2,13MPH,SSE,1008mb,87°F,,0.00"
Broadwater 7N,2020-07-22 13:00:00 MDT,81°F,64°F,55%,86°F,922W/m^2,8MPH,SE,1008mb,83°F,,0.00"
Brule 6SW,2020-07-22 13:00:00 MDT,85°F,69°F,59%,84°F,934W/m^2,9MPH,SSE,1009mb,89°F,,0.00"
Central City 3W,2020-07-22 14:00:00 CDT,80°F,70°F,71%,83°F,719W/m^2,10MPH,ESE,1014mb,84°F,,0.00"
Champion 5SE,2020-07-22 13:00:00 MDT,89°F,67°F,48%,77°F,918W/m^2,16MPH,SSE,1007mb,92°F,,0.00"
Concord 2E,2020-07-22 14:00:00 CDT,79°F,62°F,56%,79°F,917W/m^2,4MPH,SE,1016mb,,,0.00"
Cozad 8N,2020-07-22 14:00:00 CDT,84°F,72°F,69%,75°F,955W/m^2,6MPH,SSE,1011mb,89°F,,0.00"
Curtis 1N,2020-07-22 14:00:00 CDT,86°F,69°F,58%,80°F,965W/m^2,14MPH,SSE,1010mb,90°F,,0.00"
Decatur 7S,2020-07-22 14:00:00 CDT,79°F,61°F,53%,80°F,440W/m^2,2MPH,NNW,1015mb,,,0.00"
Dickens 1NE,2020-07-22 14:00:00 CDT,86°F,69°F,57%,81°F,596W/m^2,17MPH,SSE,1009mb,91°F,,0.00"
Dunning 6NW,2020-07-22 14:00:00 CDT,82°F,70°F,68%,76°F,980W/m^2,16MPH,SE,1011mb,86°F,,0.00"
Eagle 3NW Beta,2020-07-22 14:00:00 CDT,78°F,68°F,71%,82°F,131W/m^2,2MPH,E,1015mb,,,0.00"
Elgin 6W,2020-07-22 14:00:00 CDT,78°F,67°F,68%,79°F,936W/m^2,9MPH,SE,1015mb,,,0.00"
Emmet 2E,2020-07-22 14:00:00 CDT,82°F,68°F,62%,90°F,867W/m^2,11MPH,SSE,1011mb,85°F,,0.00"
Firth 3N,2020-07-22 14:00:00 CDT,78°F,68°F,72%,80°F,117W/m^2,3MPH,ESE,1015mb,,,0.00"
Fordyce 4N,2020-07-22 14:00:00 CDT,82°F,61°F,49%,86°F,882W/m^2,7MPH,SSE,1014mb,83°F,,0.00"
Gordon 4SE,2020-07-22 13:00:00 MDT,86°F,65°F,50%,76°F,913W/m^2,12MPH,S,1007mb,88°F,,0.00"
Gothenburg 2NW,2020-07-22 14:00:00 CDT,84°F,70°F,62%,80°F,934W/m^2,15MPH,SSE,1011mb,88°F,,0.00"
Grant 1E,2020-07-22 13:00:00 MDT,88°F,68°F,51%,77°F,929W/m^2,11MPH,SSE,1007mb,92°F,,0.00"
Guide Rock 3E,2020-07-22 14:00:00 CDT,84°F,74°F,73%,78°F,493W/m^2,8MPH,ESE,1013mb,92°F,,0.00"
Harrison 4NW,2020-07-22 13:00:00 MDT,84°F,57°F,40%,75°F,821W/m^2,11MPH,S,1006mb,83°F,,0.00"
Harvard 4SW,2020-07-22 14:00:00 CDT,80°F,71°F,74%,77°F,509W/m^2,7MPH,E,1014mb,84°F,,0.00"
Hayes Center 3N,2020-07-22 14:00:00 CDT,88°F,68°F,53%,81°F,1070W/m^2,16MPH,SE,1008mb,91°F,,0.00"
Holdrege 5N,2020-07-22 14:00:00 CDT,82°F,71°F,67%,77°F,952W/m^2,13MPH,SE,1012mb,87°F,,0.00"
Indianola 8SW,2020-07-22 14:00:00 CDT,87°F,68°F,53%,84°F,942W/m^2,14MPH,SSE,1009mb,91°F,,0.00"
Kearney 3E,2020-07-22 14:00:00 CDT,81°F,72°F,74%,78°F,401W/m^2,11MPH,E,1013mb,85°F,,0.00"
Keystone 4W,2020-07-22 13:00:00 MDT,85°F,66°F,53%,75°F,1004W/m^2,15MPH,SSE,1008mb,88°F,,0.00"
Leigh 1W,2020-07-22 14:00:00 CDT,79°F,65°F,62%,79°F,903W/m^2,9MPH,SE,1015mb,,,0.00"
Lexington 4S,2020-07-22 14:00:00 CDT,83°F,71°F,68%,80°F,768W/m^2,9MPH,SE,1012mb,87°F,,0.00"
Lincoln 1500 N 45th,2020-07-22 14:00:00 CDT,80°F,65°F,62%,86°F,148W/m^2,2MPH,E,1015mb,,,0.00"
Lincoln 1700 N 10th,2020-07-22 14:00:00 CDT,81°F,64°F,55%,83°F,197W/m^2,3MPH,E,1015mb,83°F,,0.00"
Lincoln 5700 S 27th,2020-07-22 14:00:00 CDT,79°F,65°F,62%,82°F,140W/m^2,1MPH,ENE,1015mb,,,0.00"
Lincoln 9100 S 78th,2020-07-22 14:00:00 CDT,78°F,66°F,65%,80°F,113W/m^2,6MPH,E,1015mb,,,0.00"
Long Pine 20S,2020-07-22 14:00:00 CDT,80°F,68°F,67%,83°F,880W/m^2,13MPH,SSE,1012mb,83°F,,0.00"
Memphis 4N,2020-07-22 14:00:00 CDT,80°F,65°F,62%,87°F,147W/m^2,2MPH,SE,1016mb,80°F,,0.00"
Memphis 5N,2020-07-22 14:00:00 CDT,80°F,65°F,58%,85°F,144W/m^2,2MPH,E,1015mb,82°F,,0.00"
Merna 2SW,2020-07-22 14:00:00 CDT,81°F,71°F,73%,76°F,958W/m^2,8MPH,SE,1012mb,85°F,,0.00"
Mullen 30N,2020-07-22 13:00:00 MDT,83°F,69°F,63%,73°F,928W/m^2,10MPH,SSE,,87°F,,0.00"
Naper 12SW,2020-07-22 14:00:00 CDT,83°F,67°F,58%,88°F,876W/m^2,8MPH,SSE,1012mb,86°F,,0.00"
Nebraska City 3NW,2020-07-22 14:00:00 CDT,83°F,68°F,61%,85°F,78W/m^2,2MPH,NNE,1016mb,86°F,,0.00"
North Platte 3SW Beta,2020-07-22 14:00:00 CDT,85°F,69°F,58%,83°F,638W/m^2,11MPH,S,1009mb,89°F,,0.00"
Oakland 4W,2020-07-22 14:00:00 CDT,78°F,65°F,65%,81°F,424W/m^2,3MPH,SSE,1016mb,,,0.00"
Ord 2N,2020-07-22 14:00:00 CDT,80°F,68°F,68%,79°F,892W/m^2,10MPH,SE,1014mb,81°F,,0.00"
Oshkosh 6N,2020-07-22 13:00:00 MDT,83°F,64°F,51%,90°F,975W/m^2,8MPH,SSE,1008mb,85°F,,0.00"
Overton 6SE,2020-07-22 14:00:00 CDT,84°F,72°F,68%,78°F,1255W/m^2,11MPH,SSE,1012mb,89°F,,0.00"
Pierce 2SW,2020-07-22 14:00:00 CDT,78°F,63°F,60%,82°F,483W/m^2,5MPH,S,1015mb,,,0.00"
Plattsmouth 2SE,2020-07-22 14:00:00 CDT,82°F,67°F,60%,86°F,782W/m^2,0MPH,E,1016mb,84°F,,0.00"
Plymouth 4E,2020-07-22 14:00:00 CDT,80°F,73°F,78%,81°F,165W/m^2,2MPH,E,1015mb,84°F,,0.00"
Ragan 5W,2020-07-22 14:00:00 CDT,85°F,71°F,63%,81°F,934W/m^2,11MPH,ESE,1012mb,91°F,,0.00"
Rulo 5SW,2020-07-22 14:00:00 CDT,85°F,67°F,55%,84°F,910W/m^2,2MPH,ENE,1015mb,87°F,,0.00"
Scottsbluff 2NW,2020-07-22 13:00:00 MDT,83°F,63°F,51%,77°F,912W/m^2,8MPH,SE,1007mb,84°F,,0.00"
Scottsbluff 6NW,2020-07-22 13:00:00 MDT,81°F,64°F,57%,82°F,920W/m^2,8MPH,ESE,1008mb,83°F,,0.00"
Shelton 2SW,2020-07-22 14:00:00 CDT,80°F,72°F,78%,78°F,804W/m^2,8MPH,ESE,1014mb,83°F,,0.00"
Sidney 2NW,2020-07-22 13:00:00 MDT,81°F,63°F,55%,75°F,632W/m^2,9MPH,SE,,82°F,,0.00"
Smithfield 2E,2020-07-22 14:00:00 CDT,83°F,69°F,61%,79°F,936W/m^2,12MPH,SSE,1012mb,87°F,,0.00"
Sparks 5NE,2020-07-22 14:00:00 CDT,83°F,70°F,65%,76°F,916W/m^2,14MPH,SSE,1011mb,86°F,,0.00"
Walton 5NW,2020-07-22 14:00:00 CDT,80°F,65°F,60%,81°F,142W/m^2,5MPH,E,1015mb,81°F,,0.00"
West Point 2W,2020-07-22 14:00:00 CDT,77°F,66°F,69%,78°F,383W/m^2,2MPH,SSE,1016mb,,,0.00"
Whitman 5NE,2020-07-22 13:00:00 MDT,83°F,68°F,61%,73°F,959W/m^2,10MPH,S,1009mb,86°F,,0.00"
Winslow 6E,2020-07-22 14:00:00 CDT,81°F,64°F,56%,78°F,437W/m^2,4MPH,ENE,1016mb,82°F,,0.00"
Wood River 5SE,2020-07-22 14:00:00 CDT,78°F,70°F,76%,79°F,443W/m^2,8MPH,ESE,1014mb,,,0.00"
York 2W,2020-07-22 14:00:00 CDT,77°F,68°F,72%,79°F,219W/m^2,6MPH,ESE,1015mb,,,0.00"
Ainsworth 2NE,2020-07-22 15:00:00 CDT,82°F,69°F,65%,96°F,914W/m^2,9MPH,SSE,1011mb,85°F,,0.00"
Alda 3W,2020-07-22 15:00:00 CDT,82°F,73°F,74%,83°F,1035W/m^2,6MPH,ESE,1014mb,88°F,,0.00"
Alliance 6NW,2020-07-22 14:00:00 MDT,85°F,64°F,51%,80°F,882W/m^2,10MPH,SE,1007mb,86°F,,0.00"
Arthur 8S,2020-07-22 14:00:00 MDT,85°F,67°F,55%,87°F,953W/m^2,13MPH,S,1008mb,88°F,,0.00"
Axtell 5NE,2020-07-22 15:00:00 CDT,85°F,73°F,69%,83°F,877W/m^2,7MPH,ESE,1012mb,91°F,,0.00"
Big Springs 8NE,2020-07-22 14:00:00 MDT,87°F,67°F,50%,79°F,796W/m^2,13MPH,SSE,1007mb,90°F,,0.00"
Broadwater 7N,2020-07-22 14:00:00 MDT,84°F,62°F,48%,90°F,893W/m^2,12MPH,SE,1007mb,85°F,,0.00"
Brule 6SW,2020-07-22 14:00:00 MDT,87°F,68°F,53%,88°F,940W/m^2,8MPH,SSE,1008mb,90°F,,0.00"
Central City 3W,2020-07-22 15:00:00 CDT,80°F,71°F,72%,85°F,716W/m^2,9MPH,SE,1014mb,84°F,,0.00"
Champion 5SE,2020-07-22 14:00:00 MDT,91°F,66°F,43%,78°F,889W/m^2,15MPH,SSE,1006mb,94°F,,0.00"
Concord 2E,2020-07-22 15:00:00 CDT,81°F,62°F,53%,81°F,855W/m^2,8MPH,SE,1015mb,82°F,,0.00"
Cozad 8N,2020-07-22 15:00:00 CDT,84°F,72°F,69%,77°F,992W/m^2,8MPH,SE,1010mb,89°F,,0.00"
Curtis 1N,2020-07-22 15:00:00 CDT,86°F,70°F,59%,81°F,235W/m^2,9MPH,SE,1010mb,91°F,,0.00"
Decatur 7S,2020-07-22 15:00:00 CDT,79°F,63°F,59%,80°F,584W/m^2,1MPH,SSE,1014mb,,,0.00"
Dickens 1NE,2020-07-22 15:00:00 CDT,87°F,70°F,57%,84°F,225W/m^2,12MPH,SSE,1009mb,92°F,,0.00"
Dunning 6NW,2020-07-22 15:00:00 CDT,82°F,70°F,67%,78°F,243W/m^2,17MPH,SSE,1011mb,86°F,,0.00"
Eagle 3NW Beta,2020-07-22 15:00:00 CDT,80°F,68°F,67%,82°F,313W/m^2,0MPH,SE,1015mb,83°F,,0.00"
Elgin 6W,2020-07-22 15:00:00 CDT,79°F,66°F,64%,82°F,836W/m^2,9MPH,SSE,1014mb,,,0.00"
Emmet 2E,2020-07-22 15:00:00 CDT,83°F,68°F,60%,93°F,824W/m^2,9MPH,SSE,1011mb,86°F,,0.00"
Firth 3N,2020-07-22 15:00:00 CDT,81°F,71°F,72%,80°F,592W/m^2,2MPH,ESE,1015mb,85°F,,0.00"
Fordyce 4N,2020-07-22 15:00:00 CDT,83°F,59°F,45%,89°F,840W/m^2,11MPH,ESE,1014mb,83°F,,0.00"
Gordon 4SE,2020-07-22 14:00:00 MDT,88°F,64°F,44%,79°F,877W/m^2,15MPH,SSE,1006mb,89°F,,0.00"
Gothenburg 2NW,2020-07-22 15:00:00 CDT,85°F,69°F,59%,82°F,925W/m^2,15MPH,SSE,1010mb,88°F,,0.00"
Grant 1E,2020-07-22 14:00:00 MDT,91°F,67°F,44%,79°F,897W/m^2,9MPH,SSE,1006mb,94°F,,0.00"
Guide Rock 3E,2020-07-22 15:00:00 CDT,86°F,73°F,65%,80°F,372W/m^2,7MPH,SE,1013mb,94°F,,0.00"
Harrison 4NW,2020-07-22 14:00:00 MDT,85°F,57°F,39%,79°F,961W/m^2,8MPH,SSE,1005mb,84°F,,0.00"
Harvard 4SW,2020-07-22 15:00:00 CDT,81°F,73°F,76%,79°F,666W/m^2,7MPH,SE,1014mb,86°F,,0.00"
Hayes Center 3N,2020-07-22 15:00:00 CDT,89°F,66°F,47%,82°F,924W/m^2,15MPH,SE,1007mb,91°F,,0.00"
Holdrege 5N,2020-07-22 15:00:00 CDT,84°F,71°F,64%,79°F,995W/m^2,9MPH,SSE,1012mb,89°F,,0.00"
Indianola 8SW,2020-07-22 15:00:00 CDT,88°F,67°F,50%,86°F,899W/m^2,15MPH,S,1009mb,91°F,,0.00"
Kearney 3E,2020-07-22 15:00:00 CDT,84°F,73°F,71%,80°F,362W/m^2,12MPH,ESE,1012mb,90°F,,0.00"
Keystone 4W,2020-07-22 14:00:00 MDT,87°F,67°F,53%,77°F,656W/m^2,14MPH,SSE,1008mb,90°F,,0.00"
Leigh 1W,2020-07-22 15:00:00 CDT,80°F,65°F,61%,81°F,950W/m^2,8MPH,SE,1015mb,82°F,,0.00"
Lexington 4S,2020-07-22 15:00:00 CDT,84°F,70°F,62%,82°F,1025W/m^2,12MPH,ESE,1011mb,89°F,,0.00"
Lincoln 1500 N 45th,2020-07-22 15:00:00 CDT,81°F,66°F,60%,85°F,380W/m^2,1MPH,ENE,1015mb,83°F,,0.00"
Lincoln 1700 N 10th,2020-07-22 15:00:00 CDT,83°F,65°F,56%,82°F,259W/m^2,2MPH,SE,1016mb,85°F,,0.00"
Lincoln 5700 S 27th,2020-07-22 15:00:00 CDT,81°F,66°F,61%,82°F,198W/m^2,0MPH,NNW,1016mb,83°F,,0.00"
Lincoln 9100 S 78th,2020-07-22 15:00:00 CDT,80°F,65°F,60%,81°F,287W/m^2,4MPH,ESE,1016mb,82°F,,0.00"
Long Pine 20S,2020-07-22 15:00:00 CDT,82°F,70°F,66%,86°F,818W/m^2,16MPH,SE,1011mb,86°F,,0.00"
Memphis 4N,2020-07-22 15:00:00 CDT,81°F,67°F,63%,87°F,309W/m^2,5MPH,SSE,1015mb,83°F,,0.00"
Memphis 5N,2020-07-22 15:00:00 CDT,81°F,68°F,64%,85°F,383W/m^2,4MPH,SE,1015mb,84°F,,0.00"
Merna 2SW,2020-07-22 15:00:00 CDT,81°F,72°F,74%,77°F,740W/m^2,11MPH,SE,1012mb,85°F,,0.00"
Mullen 30N,2020-07-22 14:00:00 MDT,85°F,69°F,58%,75°F,1006W/m^2,11MPH,SSE,,89°F,,0.00"
Naper 12SW,2020-07-22 15:00:00 CDT,84°F,67°F,57%,91°F,852W/m^2,11MPH,SE,1011mb,87°F,,0.00"
Nebraska City 3NW,2020-07-22 15:00:00 CDT,83°F,66°F,56%,87°F,347W/m^2,1MPH,E,1015mb,85°F,,0.00"
North Platte 3SW Beta,2020-07-22 15:00:00 CDT,87°F,69°F,54%,85°F,953W/m^2,11MPH,SSE,1008mb,91°F,,0.00"
Oakland 4W,2020-07-22 15:00:00 CDT,78°F,67°F,68%,82°F,938W/m^2,4MPH,SE,1015mb,,,0.00"
Ord 2N,2020-07-22 15:00:00 CDT,81°F,69°F,66%,81°F,874W/m^2,13MPH,SSE,1013mb,84°F,,0.00"
Oshkosh 6N,2020-07-22 14:00:00 MDT,86°F,63°F,46%,94°F,232W/m^2,10MPH,SSE,1007mb,87°F,,0.00"
Overton 6SE,2020-07-22 15:00:00 CDT,85°F,69°F,60%,80°F,1237W/m^2,13MPH,SE,1011mb,89°F,,0.00"
Pierce 2SW,2020-07-22 15:00:00 CDT,80°F,63°F,56%,83°F,854W/m^2,9MPH,SSE,1014mb,80°F,,0.00"
Plattsmouth 2SE,2020-07-22 15:00:00 CDT,81°F,66°F,62%,88°F,229W/m^2,1MPH,E,1015mb,83°F,,0.00"
Plymouth 4E,2020-07-22 15:00:00 CDT,81°F,74°F,79%,81°F,316W/m^2,3MPH,E,1014mb,86°F,,0.00"
Ragan 5W,2020-07-22 15:00:00 CDT,86°F,72°F,63%,83°F,930W/m^2,9MPH,SSE,1012mb,92°F,,0.00"
Rulo 5SW,2020-07-22 15:00:00 CDT,85°F,71°F,62%,86°F,849W/m^2,4MPH,ENE,1015mb,91°F,,0.00"
Scottsbluff 2NW,2020-07-22 14:00:00 MDT,84°F,64°F,50%,79°F,896W/m^2,7MPH,SE,1006mb,86°F,,0.00"
Scottsbluff 6NW,2020-07-22 14:00:00 MDT,83°F,65°F,56%,83°F,906W/m^2,6MPH,SE,1007mb,85°F,,0.00"
Shelton 2SW,2020-07-22 15:00:00 CDT,80°F,73°F,79%,80°F,476W/m^2,7MPH,ESE,1014mb,84°F,,0.00"
Sidney 2NW,2020-07-22 14:00:00 MDT,86°F,64°F,48%,78°F,899W/m^2,10MPH,SSE,1006mb,87°F,,0.00"
Smithfield 2E,2020-07-22 15:00:00 CDT,84°F,70°F,62%,82°F,672W/m^2,8MPH,SE,1012mb,88°F,,0.00"
Sparks 5NE,2020-07-22 15:00:00 CDT,85°F,70°F,62%,78°F,375W/m^2,10MPH,SSE,1010mb,90°F,,0.00"
Walton 5NW,2020-07-22 15:00:00 CDT,82°F,66°F,58%,81°F,462W/m^2,4MPH,E,1015mb,84°F,,0.00"
West Point 2W,2020-07-22 15:00:00 CDT,81°F,68°F,64%,79°F,868W/m^2,8MPH,SE,1015mb,84°F,,0.00"
Whitman 5NE,2020-07-22 14:00:00 MDT,84°F,69°F,60%,75°F,947W/m^2,9MPH,SSE,1009mb,88°F,,0.00"
Winslow 6E,2020-07-22 15:00:00 CDT,79°F,66°F,64%,79°F,231W/m^2,3MPH,SSE,1016mb,,,0.00"
Wood River 5SE,2020-07-22 15:00:00 CDT,81°F,72°F,74%,81°F,418W/m^2,9MPH,E,1013mb,86°F,,0.00"
York 2W,2020-07-22 15:00:00 CDT,82°F,70°F,66%,80°F,908W/m^2,7MPH,ESE,1014mb,86°F,,0.00"
Ainsworth 2NE,2020-07-22 16:00:00 CDT,82°F,70°F,66%,94°F,242W/m^2,13MPH,SSE,1011mb,86°F,,0.00"
Alda 3W,2020-07-22 16:00:00 CDT,82°F,72°F,72%,86°F,852W/m^2,9MPH,SE,1013mb,87°F,,0.00"
Alliance 6NW,2020-07-22 15:00:00 MDT,87°F,64°F,47%,83°F,809W/m^2,12MPH,SSE,1006mb,88°F,,0.00"
Arthur 8S,2020-07-22 15:00:00 MDT,88°F,67°F,50%,89°F,749W/m^2,13MPH,SSE,1007mb,92°F,,0.00"
Axtell 5NE,2020-07-22 16:00:00 CDT,85°F,70°F,62%,85°F,254W/m^2,8MPH,SE,1012mb,89°F,,0.00"
Big Springs 8NE,2020-07-22 15:00:00 MDT,89°F,66°F,47%,80°F,827W/m^2,12MPH,SE,1006mb,91°F,,0.00"
Broadwater 7N,2020-07-22 15:00:00 MDT,86°F,63°F,46%,92°F,822W/m^2,10MPH,SE,1006mb,87°F,,0.00"
Brule 6SW,2020-07-22 15:00:00 MDT,88°F,68°F,51%,91°F,825W/m^2,7MPH,SSE,1007mb,92°F,,0.00"
Central City 3W,2020-07-22 16:00:00 CDT,82°F,71°F,70%,86°F,740W/m^2,9MPH,SE,1013mb,86°F,,0.00"
Champion 5SE,2020-07-22 15:00:00 MDT,92°F,65°F,41%,79°F,801W/m^2,17MPH,SE,1005mb,94°F,,0.00"
Concord 2E,2020-07-22 16:00:00 CDT,81°F,65°F,58%,84°F,731W/m^2,7MPH,S,1015mb,82°F,,0.00"
Cozad 8N,2020-07-22 16:00:00 CDT,84°F,71°F,66%,78°F,867W/m^2,7MPH,SE,1010mb,89°F,,0.00"
Curtis 1N,2020-07-22 16:00:00 CDT,87°F,70°F,58%,83°F,847W/m^2,10MPH,ESE,1009mb,92°F,,0.00"
Decatur 7S,2020-07-22 16:00:00 CDT,81°F,64°F,55%,81°F,797W/m^2,7MPH,SSE,1014mb,83°F,,0.00"
Dickens 1NE,2020-07-22 16:00:00 CDT,88°F,69°F,54%,85°F,328W/m^2,15MPH,SE,1008mb,92°F,,0.00"
Dunning 6NW,2020-07-22 16:00:00 CDT,83°F,71°F,67%,79°F,776W/m^2,19MPH,SSE,1010mb,87°F,,0.00"
Eagle 3NW Beta,2020-07-22 16:00:00 CDT,81°F,69°F,68%,81°F,623W/m^2,2MPH,SE,1014mb,84°F,,0.00"
Elgin 6W,2020-07-22 16:00:00 CDT,79°F,70°F,74%,83°F,738W/m^2,6MPH,SE,1014mb,81°F,,0.00"
Emmet 2E,2020-07-22 16:00:00 CDT,84°F,67°F,58%,95°F,738W/m^2,12MPH,SE,1010mb,87°F,,0.00"
Firth 3N,2020-07-22 16:00:00 CDT,79°F,70°F,75%,81°F,277W/m^2,4MPH,E,1015mb,,,0.00"
Fordyce 4N,2020-07-22 16:00:00 CDT,85°F,61°F,44%,90°F,749W/m^2,7MPH,SSE,1013mb,85°F,,0.00"
Gordon 4SE,2020-07-22 15:00:00 MDT,88°F,64°F,45%,81°F,805W/m^2,16MPH,SSE,1006mb,90°F,,0.00"
Gothenburg 2NW,2020-07-22 16:00:00 CDT,84°F,69°F,61%,84°F,834W/m^2,12MPH,SSE,1010mb,88°F,,0.00"
Grant 1E,2020-07-22 15:00:00 MDT,92°F,67°F,44%,82°F,808W/m^2,9MPH,SSE,1005mb,96°F,,0.00"
Guide Rock 3E,2020-07-22 16:00:00 CDT,86°F,73°F,66%,81°F,423W/m^2,10MPH,ESE,1013mb,93°F,,0.00"
Harrison 4NW,2020-07-22 15:00:00 MDT,87°F,53°F,32%,82°F,873W/m^2,9MPH,SE,1004mb,85°F,,0.00"
Harvard 4SW,2020-07-22 16:00:00 CDT,82°F,74°F,76%,80°F,618W/m^2,10MPH,ESE,1013mb,88°F,,0.00"
Hayes Center 3N,2020-07-22 16:00:00 CDT,90°F,66°F,46%,83°F,801W/m^2,16MPH,SE,1007mb,92°F,,0.00"
Holdrege 5N,2020-07-22 16:00:00 CDT,85°F,73°F,68%,81°F,850W/m^2,9MPH,ESE,1011mb,91°F,,0.00"
Indianola 8SW,2020-07-22 16:00:00 CDT,88°F,67°F,49%,88°F,806W/m^2,16MPH,SSE,1008mb,91°F,,0.00"
Kearney 3E,2020-07-22 16:00:00 CDT,84°F,73°F,69%,83°F,443W/m^2,8MPH,ESE,1012mb,90°F,,0.00"
Keystone 4W,2020-07-22 15:00:00 MDT,89°F,67°F,48%,79°F,902W/m^2,16MPH,SE,1007mb,93°F,,0.00"
Leigh 1W,2020-07-22 16:00:00 CDT,80°F,64°F,59%,83°F,360W/m^2,11MPH,SE,1014mb,82°F,,0.00"
Lexington 4S,2020-07-22 16:00:00 CDT,85°F,70°F,61%,83°F,820W/m^2,9MPH,SE,1011mb,90°F,,0.00"
Lincoln 1500 N 45th,2020-07-22 16:00:00 CDT,82°F,67°F,60%,85°F,483W/m^2,2MPH,E,1015mb,84°F,,0.01"
Lincoln 1700 N 10th,2020-07-22 16:00:00 CDT,83°F,67°F,57%,82°F,881W/m^2,5MPH,SE,1015mb,86°F,,0.00"
Lincoln 5700 S 27th,2020-07-22 16:00:00 CDT,83°F,68°F,61%,82°F,548W/m^2,1MPH,S,1015mb,86°F,,0.00"
Lincoln 9100 S 78th,2020-07-22 16:00:00 CDT,80°F,67°F,65%,81°F,906W/m^2,5MPH,E,1015mb,82°F,,0.00"
Long Pine 20S,2020-07-22 16:00:00 CDT,82°F,69°F,64%,89°F,761W/m^2,18MPH,SSE,1011mb,86°F,,0.00"
Memphis 4N,2020-07-22 16:00:00 CDT,81°F,67°F,63%,87°F,341W/m^2,5MPH,SE,1015mb,83°F,,0.00"
Memphis 5N,2020-07-22 16:00:00 CDT,81°F,68°F,65%,85°F,356W/m^2,3MPH,SE,1014mb,84°F,,0.00"
Merna 2SW,2020-07-22 16:00:00 CDT,80°F,71°F,73%,78°F,562W/m^2,9MPH,SE,1011mb,84°F,,0.00"
Mullen 30N,2020-07-22 15:00:00 MDT,86°F,70°F,58%,76°F,685W/m^2,15MPH,SSE,,91°F,,0.00"
Naper 12SW,2020-07-22 16:00:00 CDT,85°F,68°F,57%,93°F,852W/m^2,12MPH,SE,1011mb,89°F,,0.00"
Nebraska City 3NW,2020-07-22 16:00:00 CDT,80°F,70°F,72%,87°F,220W/m^2,0MPH,WNW,1015mb,83°F,,0.00"
North Platte 3SW Beta,2020-07-22 16:00:00 CDT,86°F,69°F,56%,86°F,886W/m^2,6MPH,SSE,1008mb,90°F,,0.00"
Oakland 4W,2020-07-22 16:00:00 CDT,81°F,64°F,58%,84°F,643W/m^2,8MPH,SSE,1014mb,82°F,,0.00"
Ord 2N,2020-07-22 16:00:00 CDT,82°F,69°F,65%,83°F,695W/m^2,12MPH,SE,1012mb,85°F,,0.00"
Oshkosh 6N,2020-07-22 15:00:00 MDT,87°F,65°F,47%,96°F,858W/m^2,13MPH,ESE,1006mb,89°F,,0.00"
Overton 6SE,2020-07-22 16:00:00 CDT,84°F,69°F,61%,82°F,1094W/m^2,14MPH,SSE,1011mb,88°F,,0.00"
Pierce 2SW,2020-07-22 16:00:00 CDT,82°F,62°F,52%,85°F,741W/m^2,7MPH,S,1014mb,83°F,,0.00"
Plattsmouth 2SE,2020-07-22 16:00:00 CDT,82°F,67°F,61%,88°F,500W/m^2,3MPH,SW,1015mb,84°F,,0.00"
Plymouth 4E,2020-07-22 16:00:00 CDT,81°F,72°F,73%,81°F,312W/m^2,5MPH,E,1014mb,86°F,,0.00"
Ragan 5W,2020-07-22 16:00:00 CDT,87°F,71°F,60%,85°F,824W/m^2,12MPH,SSE,1011mb,93°F,,0.00"
Rulo 5SW,2020-07-22 16:00:00 CDT,85°F,68°F,57%,87°F,798W/m^2,2MPH,NE,1015mb,88°F,,0.00"
Scottsbluff 2NW,2020-07-22 15:00:00 MDT,87°F,64°F,46%,80°F,828W/m^2,9MPH,ESE,1005mb,88°F,,0.00"
Scottsbluff 6NW,2020-07-22 15:00:00 MDT,85°F,65°F,51%,85°F,800W/m^2,8MPH,E,1006mb,87°F,,0.00"
Shelton 2SW,2020-07-22 16:00:00 CDT,83°F,74°F,76%,81°F,819W/m^2,11MPH,ESE,1013mb,89°F,,0.00"
Sidney 2NW,2020-07-22 15:00:00 MDT,88°F,61°F,40%,80°F,815W/m^2,8MPH,S,1005mb,88°F,,0.00"
Smithfield 2E,2020-07-22 16:00:00 CDT,84°F,69°F,61%,84°F,814W/m^2,14MPH,SE,1011mb,89°F,,0.00"
Sparks 5NE,2020-07-22 16:00:00 CDT,85°F,70°F,61%,79°F,852W/m^2,12MPH,SSE,1010mb,90°F,,0.00"
